fecha,busquedas,visitas,festivo,festividad
2025-10-12,45,28,0,
2025-10-13,46,26,0,
2025-10-14,52,34,0,
2025-10-15,47,19,0,
2025-10-16,40,17,0,
2025-10-17,55,43,0,
2025-10-18,56,38,0,
2025-10-19,52,36,0,
2025-10-20,50,39,0,
2025-10-21,60,36,0,
2025-10-22,40,23,0,
2025-10-23,52,22,0,
2025-10-24,42,30,0,
2025-10-25,65,49,0,
2025-10-26,58,39,0,
2025-10-27,52,26,0,
2025-10-28,44,34,0,
2025-10-29,56,42,0,
2025-10-30,54,25,0,
2025-10-31,54,39,0,
2025-11-01,37,29,0,
2025-11-02,91,40,1,DíaMuertos
2025-11-03,39,23,0,
2025-11-04,61,41,0,
2025-11-05,40,18,0,
2025-11-06,70,45,0,
2025-11-07,47,26,0,
2025-11-08,59,37,0,
2025-11-09,55,39,0,
2025-11-10,53,33,0,
2025-11-11,57,32,0,
2025-11-12,44,20,0,
2025-11-13,59,34,0,
2025-11-14,45,28,0,
2025-11-15,38,28,0,
2025-11-16,45,22,0,
2025-11-17,48,20,0,
2025-11-18,39,24,0,
2025-11-19,59,26,0,
2025-11-20,134,88,1,RevoluciónMexicana
2025-11-21,46,29,0,
2025-11-22,35,20,0,
2025-11-23,54,35,0,
2025-11-24,55,37,0,
2025-11-25,51,23,0,
2025-11-26,43,34,0,
2025-11-27,47,34,0,
2025-11-28,47,21,0,
2025-11-29,51,24,0,
2025-11-30,43,33,0,
2025-12-01,44,28,0,
2025-12-02,63,31,0,
2025-12-03,57,31,0,
2025-12-04,41,23,0,
2025-12-05,35,21,0,
2025-12-06,49,32,0,
2025-12-07,48,31,0,
2025-12-08,53,26,0,
2025-12-09,51,35,0,
2025-12-10,48,23,0,
2025-12-11,55,29,0,
2025-12-12,51,25,0,
2025-12-13,48,31,0,
2025-12-14,50,33,0,
2025-12-15,39,30,0,
2025-12-16,52,25,0,
2025-12-17,55,34,0,
2025-12-18,47,33,0,
2025-12-19,58,33,0,
2025-12-20,52,29,0,
2025-12-21,48,27,0,
2025-12-22,45,19,0,
2025-12-23,52,38,0,
2025-12-24,62,38,0,
2025-12-25,134,101,1,Navidad
2025-12-26,48,34,0,
2025-12-27,55,28,0,
2025-12-28,43,18,0,
2025-12-29,47,22,0,
2025-12-30,49,21,0,
2025-12-31,70,46,0,
2026-01-01,140,82,1,AñoNuevo
2026-01-02,56,36,0,
2026-01-03,37,27,0,
2026-01-04,62,41,0,
2026-01-05,59,25,0,
2026-01-06,48,21,0,
2026-01-07,69,28,0,
2026-01-08,43,23,0,
2026-01-09,65,41,0,
2026-01-10,56,37,0,
2026-01-11,49,30,0,
2026-01-12,47,35,0,
2026-01-13,51,22,0,
2026-01-14,54,39,0,
2026-01-15,51,23,0,
2026-01-16,35,27,0,
2026-01-17,63,34,0,
2026-01-18,55,35,0,
2026-01-19,48,31,0,
2026-01-20,48,28,0,
2026-01-21,56,36,0,
2026-01-22,43,21,0,
2026-01-23,52,36,0,
2026-01-24,38,23,0,
2026-01-25,54,42,0,
2026-01-26,49,24,0,
2026-01-27,41,29,0,
2026-01-28,39,17,0,
2026-01-29,36,15,0,
2026-01-30,54,26,0,
2026-01-31,50,27,0,
2026-02-01,54,22,0,
2026-02-02,46,24,0,
2026-02-03,52,37,0,
2026-02-04,44,29,0,
2026-02-05,87,56,1,DíaConstitución
2026-02-06,53,36,0,
2026-02-07,49,21,0,
2026-02-08,45,24,0,
2026-02-09,62,44,0,
2026-02-10,53,23,0,
2026-02-11,44,24,0,
2026-02-12,53,30,0,
2026-02-13,52,25,0,
2026-02-14,58,42,0,
2026-02-15,64,30,0,
2026-02-16,50,25,0,
2026-02-17,51,20,0,
2026-02-18,52,36,0,
2026-02-19,57,37,0,
2026-02-20,44,31,0,
2026-02-21,39,25,0,
2026-02-22,56,33,0,
2026-02-23,56,31,0,
2026-02-24,56,40,0,
2026-02-25,52,41,0,
2026-02-26,50,31,0,
2026-02-27,46,18,0,
2026-02-28,47,33,0,
2026-03-01,46,20,0,
2026-03-02,53,21,0,
2026-03-03,69,39,0,
2026-03-04,44,21,0,
2026-03-05,55,42,0,
2026-03-06,45,27,0,
2026-03-07,62,29,0,
2026-03-08,53,22,0,
2026-03-09,48,26,0,
2026-03-10,53,28,0,
2026-03-11,39,21,0,
2026-03-12,50,25,0,
2026-03-13,43,28,0,
2026-03-14,37,14,0,
2026-03-15,63,30,0,
2026-03-16,64,33,0,
2026-03-17,53,41,0,
2026-03-18,53,38,0,
2026-03-19,54,37,0,
2026-03-20,57,32,0,
2026-03-21,144,81,1,BenitoJuárez
2026-03-22,45,32,0,
2026-03-23,49,32,0,
2026-03-24,52,37,0,
2026-03-25,36,27,0,
2026-03-26,65,34,0,
2026-03-27,46,26,0,
2026-03-28,51,39,0,
2026-03-29,56,37,0,
2026-03-30,45,19,0,
2026-03-31,51,24,0,
2026-04-01,48,33,0,
2026-04-02,61,44,0,
2026-04-03,123,71,1,SemanaSanta
2026-04-04,59,27,0,
2026-04-05,49,20,0,
2026-04-06,53,21,0,
2026-04-07,52,38,0,
2026-04-08,55,28,0,
2026-04-09,43,18,0,
2026-04-10,48,27,0,
2026-04-11,46,27,0,
2026-04-12,43,22,0,
2026-04-13,56,42,0,
2026-04-14,42,22,0,
2026-04-15,34,25,0,
2026-04-16,39,23,0,
2026-04-17,50,25,0,
2026-04-18,48,29,0,
2026-04-19,53,26,0,
2026-04-20,54,36,0,
2026-04-21,47,32,0,
2026-04-22,48,26,0,
2026-04-23,48,31,0,
2026-04-24,55,32,0,
2026-04-25,49,36,0,
2026-04-26,58,34,0,
2026-04-27,53,35,0,
2026-04-28,43,17,0,
2026-04-29,47,29,0,
2026-04-30,67,53,0,
2026-05-01,60,36,0,
2026-05-02,47,37,0,
2026-05-03,48,27,0,
2026-05-04,51,26,0,
2026-05-05,58,25,0,
2026-05-06,49,20,0,
2026-05-07,38,15,0,
2026-05-08,67,40,0,
2026-05-09,52,25,0,
2026-05-10,143,91,1,DíaMadre
2026-05-11,75,31,0,
2026-05-12,48,28,0,
2026-05-13,49,35,0,
2026-05-14,53,28,0,
2026-05-15,40,27,0,
2026-05-16,61,33,0,
2026-05-17,48,30,0,
2026-05-18,61,35,0,
2026-05-19,54,37,0,
2026-05-20,52,31,0,
2026-05-21,51,29,0,
2026-05-22,59,30,0,
2026-05-23,50,31,0,
2026-05-24,53,26,0,
2026-05-25,53,42,0,
2026-05-26,51,39,0,
2026-05-27,51,36,0,
2026-05-28,52,41,0,
2026-05-29,44,19,0,
2026-05-30,57,37,0,
2026-05-31,43,33,0,
2026-06-01,52,27,0,
2026-06-02,55,32,0,
2026-06-03,48,22,0,
2026-06-04,49,33,0,
2026-06-05,47,24,0,
2026-06-06,57,27,0,
2026-06-07,53,31,0,
2026-06-08,55,24,0,
2026-06-09,61,35,0,
2026-06-10,53,28,0,
2026-06-11,63,34,0,
2026-06-12,54,29,0,
2026-06-13,47,22,0,
2026-06-14,36,26,0,
2026-06-15,47,25,0,
2026-06-16,43,21,0,
2026-06-17,37,20,0,
2026-06-18,44,28,0,
2026-06-19,48,37,0,
2026-06-20,45,22,0,
2026-06-21,95,44,1,DíaPadre
2026-06-22,50,30,0,
2026-06-23,38,15,0,
2026-06-24,43,25,0,
2026-06-25,47,31,0,
2026-06-26,51,24,0,
2026-06-27,57,25,0,
2026-06-28,49,28,0,
2026-06-29,56,38,0,
2026-06-30,50,22,0,
2026-07-01,50,25,0,
2026-07-02,58,40,0,
2026-07-03,57,32,0,
2026-07-04,51,29,0,
2026-07-05,33,24,0,
2026-07-06,55,38,0,
2026-07-07,42,25,0,
2026-07-08,52,32,0,
2026-07-09,54,30,0,
2026-07-10,41,23,0,
2026-07-11,41,19,0,
2026-07-12,47,32,0,
2026-07-13,51,21,0,
2026-07-14,53,32,0,
2026-07-15,51,31,0,
2026-07-16,63,45,0,
2026-07-17,47,33,0,
2026-07-18,39,27,0,
2026-07-19,55,39,0,
2026-07-20,44,21,0,
2026-07-21,54,32,0,
2026-07-22,46,26,0,
2026-07-23,47,30,0,
2026-07-24,44,19,0,
2026-07-25,56,32,0,
2026-07-26,45,35,0,
2026-07-27,56,40,0,
2026-07-28,40,24,0,
2026-07-29,50,35,0,
2026-07-30,50,22,0,
2026-07-31,57,38,0,
2026-08-01,50,32,0,
2026-08-02,55,31,0,
2026-08-03,52,37,0,
2026-08-04,54,32,0,
2026-08-05,51,28,0,
2026-08-06,55,26,0,
2026-08-07,48,22,0,
2026-08-08,40,16,0,
2026-08-09,47,20,0,
2026-08-10,47,31,0,
2026-08-11,54,30,0,
2026-08-12,52,36,0,
2026-08-13,48,36,0,
2026-08-14,60,25,0,
2026-08-15,56,44,0,
2026-08-16,46,29,0,
2026-08-17,56,37,0,
2026-08-18,49,36,0,
2026-08-19,51,35,0,
2026-08-20,56,25,0,
2026-08-21,49,23,0,
2026-08-22,65,51,0,
2026-08-23,47,19,0,
2026-08-24,44,34,0,
2026-08-25,48,28,0,
2026-08-26,39,21,0,
2026-08-27,39,22,0,
2026-08-28,50,25,0,
2026-08-29,59,28,0,
2026-08-30,70,52,0,
2026-08-31,53,40,0,
2026-09-01,57,36,0,
2026-09-02,52,34,0,
2026-09-03,59,39,0,
2026-09-04,50,29,0,
2026-09-05,52,25,0,
2026-09-06,49,30,0,
2026-09-07,52,26,0,
2026-09-08,46,20,0,
2026-09-09,50,32,0,
2026-09-10,73,33,0,
2026-09-11,57,25,0,
2026-09-12,47,22,0,
2026-09-13,47,21,0,
2026-09-14,52,25,0,
2026-09-15,49,34,0,
2026-09-16,78,57,1,DíaIndependencia
2026-09-17,47,24,0,
2026-09-18,54,42,0,
2026-09-19,41,23,0,
2026-09-20,56,39,0,
2026-09-21,38,19,0,
2026-09-22,45,31,0,
2026-09-23,50,33,0,
2026-09-24,52,38,0,
2026-09-25,36,26,0,
2026-09-26,60,33,0,
2026-09-27,58,30,0,
2026-09-28,49,20,0,
2026-09-29,51,36,0,
2026-09-30,49,29,0,
2026-10-01,65,33,0,
2026-10-02,60,25,0,
2026-10-03,42,28,0,
2026-10-04,59,38,0,
2026-10-05,46,23,0,
2026-10-06,60,29,0,
2026-10-07,51,26,0,
2026-10-08,49,21,0,
2026-10-09,48,29,0,
2026-10-10,49,31,0,
2026-10-11,58,37,0,
2026-10-12,48,35,0,
2026-10-13,62,35,0,
2026-10-14,53,27,0,
2026-10-15,50,34,0,
2026-10-16,40,24,0,
2026-10-17,69,52,0,
2026-10-18,39,22,0,
2026-10-19,49,34,0,
2026-10-20,58,29,0,
2026-10-21,58,23,0,
2026-10-22,46,20,0,
2026-10-23,51,32,0,
2026-10-24,52,34,0,
2026-10-25,52,24,0,
2026-10-26,60,39,0,
2026-10-27,47,29,0,
2026-10-28,45,27,0,
2026-10-29,45,18,0,
2026-10-30,47,24,0,
2026-10-31,57,28,0,
2026-11-01,52,29,0,
2026-11-02,124,97,1,DíaMuertos
2026-11-03,55,22,0,
2026-11-04,46,29,0,
2026-11-05,49,32,0,
2026-11-06,52,30,0,
2026-11-07,50,38,0,
2026-11-08,49,37,0,
2026-11-09,55,43,0,
2026-11-10,67,52,0,
2026-11-11,43,21,0,
2026-11-12,34,14,0,
2026-11-13,44,29,0,
2026-11-14,53,36,0,
2026-11-15,48,22,0,
2026-11-16,53,32,0,
2026-11-17,61,40,0,
2026-11-18,60,45,0,
2026-11-19,31,17,0,
2026-11-20,142,62,1,RevoluciónMexicana
2026-11-21,43,25,0,
2026-11-22,59,44,0,
2026-11-23,51,26,0,
2026-11-24,50,30,0,
2026-11-25,45,29,0,
2026-11-26,52,35,0,
2026-11-27,49,21,0,
2026-11-28,47,35,0,
2026-11-29,52,27,0,
2026-11-30,49,22,0,
2026-12-01,44,28,0,
2026-12-02,34,16,0,
2026-12-03,50,38,0,
2026-12-04,53,23,0,
2026-12-05,49,32,0,
2026-12-06,47,34,0,
2026-12-07,35,17,0,
2026-12-08,53,28,0,
2026-12-09,53,22,0,
2026-12-10,52,26,0,
2026-12-11,49,25,0,
2026-12-12,41,28,0,
2026-12-13,50,32,0,
2026-12-14,54,38,0,
2026-12-15,41,27,0,
2026-12-16,54,23,0,
2026-12-17,47,22,0,
2026-12-18,48,28,0,
2026-12-19,52,26,0,
2026-12-20,58,34,0,
2026-12-21,44,29,0,
2026-12-22,61,35,0,
2026-12-23,37,15,0,
2026-12-24,39,29,0,
2026-12-25,100,67,1,Navidad
2026-12-26,36,26,0,
2026-12-27,44,31,0,
2026-12-28,53,29,0,
2026-12-29,45,19,0,
2026-12-30,41,19,0,
2026-12-31,49,32,0,
